연도,회차,일차,경주번호,경기종류,번호,등급,기수,선수명,성별,나이,체중,최근6회차_평균착순점,최근6회차_평균득점,최근6회차_승률,최근6회차_연대율2,최근6회차_연대율3,최근6회차_평균ST,최근8경주_착순,연간성적_평균착순점,연간성적_연대율,FL,평균사고점,금일출주경주,전일성적,출주횟수,코스_1코스,코스_2코스,코스_3코스,코스_4코스,코스_5코스,코스_6코스,모터번호,모터_평균착순점,모터_연대율2,모터_연대율3,전탑승선수1,전탑승선수2,보트번호,보트_평균착순점,보트_연대율,특이사항
2015,23,2,11,플라잉,6,B1,12,이상문,남,31,56,4,2.97,6.7,13.3,33.3,0.28,0535 5434,4,13.3,F1L0,1.03,,"일03-6, 일14-6",16,0.0/2,33.3/3,0.0/3,0.0/2,33.3/3,0.0/3,104,4.74,30.3,45.9,오세준/234,박영수/63,055,5.61,32.5,
2015,23,2,12,플라잉,1,B1,7,김승택,남,35,63,6.33,6.13,20,40,80,0.37,1133 3522,5.13,34.4,F0L0,0.28,,일03-4,32,25.0/4,40.0/5,16.7/6,40.0/5,40.0/5,42.9/7,029,5.17,37,53.8,이창규/45,김기한/52,057,5.42,39.6,
2015,23,2,12,플라잉,2,A1,8,한종석,남,32,59,6.47,6.09,29.4,52.9,64.7,0.24,3511 1532,7.27,63.4,F0L0,0.2,05,"일02-4, 일14-1",41,85.7/7,71.4/7,33.3/9,85.7/7,50.0/6,60.0/5,098,5.69,41.6,56.6,한  진/13,신동열/224,036,3.96,17.6,
2015,23,2,12,플라잉,3,B1,1,윤영근,남,46,59,3.75,3.41,0,12.5,37.5,0.27,5352 2566,4.67,23.8,F0L0,0.31,03,일12-6,21,25.0/4,25.0/4,25.0/4,0.0/2,33.3/3,25.0/4,022,5.26,31.9,53.1,박영수/235,길현태/15,088,5.13,35.9,
2015,23,2,12,플라잉,4,A1,7,배혜민,남,34,56,4.5,4.31,5.6,38.9,44.4,0.3,2262 6255,5.18,39.4,F0L0,0.23,04,일09-5,33,50.0/6,40.0/5,66.7/6,40.0/5,16.7/6,20.0/5,061,5.28,35.2,50,김지훈/464,이지수/66,035,5.71,40.9,
2015,23,2,12,플라잉,5,B1,12,한성근,남,28,55,4.39,4.06,16.7,27.8,33.3,0.23,6452 2611,5.17,37.9,F0L0,0.34,06,일09-4,30,75.0/4,60.0/5,40.0/5,20.0/5,20.0/5,16.7/6,109,5.73,43.1,56.9,김승택/113,민영건/353,072,5.7,32.4,
2015,23,2,12,플라잉,6,A1,1,정민수,남,40,61,6,5.72,18.8,37.5,62.5,0.21,1234 5261,7.15,55,F0L0,0.21,02,"일03-2, 일10-5",40,62.5/8,50.0/6,62.5/8,57.1/7,50.0/6,40.0/5,028,4.65,22.7,41.8,김정구/133,박민수/36,062,4.87,29.6,
2015,23,2,13,플라잉,1,B1,2,김선필,남,38,57,5.82,5.21,23.5,41.2,64.7,0.28,3624 3266,5.39,39.3,F0L0,0.43,02,일04-5,28,60.0/5,33.3/3,40.0/5,60.0/5,20.0/5,20.0/5,010,6.67,46.2,67.5,이경원/345,김창규/324,097,4.24,24.3,
2015,23,2,13,플라잉,2,B2,13,이진우,남,27,53,2.43,2.07,0,0,7.1,0.26,6365 6544,3.29,12.5,F0L0,0.23,,"일07-4, 일13-6",24,33.3/3,0.0/5,25.0/4,0.0/4,25.0/4,0.0/4,034,6.59,48.3,67.2,김희용/262,권일혁/214,083,5.23,30.6,
2015,23,2,13,플라잉,3,A1,1,장영태,남,40,58,7.16,6.76,26.3,57.9,73.7,0.24,2431 1451,7.58,68.4,F0L0,0.21,,"일04-3, 일15-4",38,77.8/9,62.5/8,83.3/6,100.0/6,40.0/5,25.0/4,046,5.53,38.1,55.1,진석현/245,강영길/566,042,5.39,36.5,
2015,23,2,13,플라잉,4,B1,1,이택근,남,42,59,5.44,5.09,18.8,31.3,43.8,0.24,3146 4214,4.53,21.9,F0L0,0.33,05,일08-5,32,20.0/5,40.0/5,0.0/5,20.0/5,33.3/6,16.7/6,035,4.13,19.8,31.1,이흥우/443,김지현/4315,016,5.58,36.3,
2015,23,2,13,플라잉,5,B1,1,김대선,남,45,54,4.81,4.5,12.5,37.5,37.5,0.22,4422 2114,4.33,27.3,F0L0,0.24,03,"일05-1, 일12-4",33,40.0/5,16.7/6,33.3/6,16.7/6,40.0/5,20.0/5,071,5.35,38.3,53,김신오/112,박성민/14,079,4.16,17,
2015,23,2,13,플라잉,6,B2,9,신현경,여,35,53,5,4.56,5.6,16.7,44.4,0.34,3345 4421,4.42,15.4,F0L0,0.54,,일10-2,27,25.0/4,20.0/5,0.0/5,0.0/4,25.0/4,20.0/5,107,5.96,41.7,58.3,정장훈/566,김세원/141,040,5.57,37.5,
2015,23,2,14,플라잉,1,A2,8,정주현,남,31,50,6.29,6.06,23.5,52.9,70.6,0.24,1632 2352,5.48,43.5,F0L0,0.26,05,일09-6,23,75.0/4,75.0/4,20.0/5,33.3/3,50.0/4,0.0/3,091,4.39,22,37.6,장수영/153,정민수/263,060,4.74,23.7,
2015,23,2,14,플라잉,2,B2,12,정장훈,남,30,60,1.94,1.85,0,0,0,0.33,5666 5464,1.56,0,F0L0,0.11,,"일08-6, 일15-6",32,0.0/6,0.0/5,0.0/5,0.0/5,0.0/5,0.0/6,095,4.5,26.4,41.5,김신오/633,최진혁/5463,058,5.35,41.4,
2015,23,2,14,플라잉,3,A1,8,김민길,남,36,58,6.8,6.53,33.3,60,60,0.28,5624 4612,6.91,60,F0L0,0.24,,"일05-2, 일13-1",36,85.7/7,100.0/6,40.0/5,42.9/7,60.0/5,16.7/6,015,6.67,51.7,69,정인교/213,배혜민/262,099,5.63,35.8,
2015,23,2,14,플라잉,4,A1,2,김종민,남,38,54,6.53,5.77,26.7,46.7,80,0.25,3523 1520,6.53,46.7,F1L0,0.77,,일10-1,16,50.0/4,100.0/2,100.0/2,50.0/2,0.0/4,0.0/2,089,5.34,34.5,49.1,반혜진/235,심상철/12,027,4.82,28.9,
2015,23,2,14,플라잉,5,B1,2,김재윤,남,36,59,4.13,3.69,18.8,18.8,37.5,0.32,6061 6344,4.42,21.2,F0L0,0.27,04,일06-1,33,0.0/3,33.3/6,50.0/6,16.7/6,20.0/5,0.0/7,051,5.87,44,61.5,서화모/02,이현재/463,084,5.24,37.9,
2015,23,2,14,플라잉,6,B1,11,전정환,남,28,56,4.24,3.85,5.9,29.4,41.2,0.3,5361 6632,4.42,25.8,F0L0,0.29,08,일07-3,31,80.0/5,40.0/5,25.0/4,0.0/5,0.0/6,16.7/6,025,5.69,40.5,55.9,정용진/0,이경섭/563,030,5.86,43.7,
2015,23,2,15,플라잉,1,A2,7,장수영,남,35,56,5.13,4.91,18.8,25,56.3,0.23,6115 3634,5.29,20.6,F0L0,0.25,06,일08-4,34,33.3/6,33.3/6,33.3/6,20.0/5,0.0/5,0.0/6,032,4.65,27,41.4,경상수/66,손근성/351,003,5.15,34.5,
2015,23,2,15,플라잉,2,A1,1,나병창,남,40,57,7.05,6.63,36.8,63.2,68.4,0.27,1121 2524,6.7,60,F1L0,0.9,04,일11-1,20,100.0/4,66.7/3,25.0/4,33.3/3,75.0/4,50.0/2,031,4.48,26.6,35.8,신동열/556,김인혜/01,031,6.42,43.5,
2015,23,2,15,플라잉,3,B2,12,박준현,남,31,56,3.5,3.25,6.3,12.5,25,0.3,6653 4243,3.17,8.7,F0L0,0.22,07,일03-3,23,66.7/3,0.0/4,0.0/4,0.0/4,0.0/4,0.0/4,094,4.46,29,44,윤영근/225,박정아/312,005,4.98,28.3,
2015,23,2,15,플라잉,4,A1,4,어선규,남,37,56,8.33,8,27.8,83.3,94.4,0.22,2122 4121,8.05,72.5,F0L0,0.19,05,일12-3,40,87.5/8,100.0/8,66.7/9,57.1/7,60.0/5,33.3/3,101,5.78,42.9,55.5,이승일/65,문주엽/554,048,6.17,45.2,
2015,23,2,15,플라잉,5,B1,12,강영길,남,32,62,3.69,3.44,12.5,12.5,25,0.29,5665 5443,3.72,16,F0L0,0.28,09,일04-6,25,33.3/3,20.0/5,25.0/4,0.0/4,0.0/4,20.0/5,087,5.21,33.3,51.3,조성인/643,김국흠/421,068,5.47,36.3,
2015,23,2,15,플라잉,6,B1,7,윤동오,남,32,59,3.47,3.21,11.8,11.8,17.6,0.23,4411 5555,4.06,16.1,F0L0,0.23,08,일09-2,32,0.0/4,33.3/6,0.0/5,0.0/5,16.7/6,33.3/6,047,6.15,47.2,62.4,유석현/151,강창효/66,100,5.32,34.3,
2015,24,1,1,플라잉,1,B1,1,이택근,남,42,59,4.69,4.38,18.8,25,31.3,0.24,5553 1464,4.31,20,F0L0,0,08,,35,20.0/5,33.3/6,0.0/6,16.7/6,33.3/6,16.7/6,094,4.48,29.1,44.7,박준현/623,윤영근/225,056,5.37,39.7,
2015,24,1,1,플라잉,2,A1,2,박석문,남,52,58,6.67,6.36,44.4,50,61.1,0.19,4441 1311,6.49,45.7,F0L0,0,11,,35,66.7/6,60.0/5,42.9/7,16.7/6,50.0/6,40.0/5,049,5.56,36.1,50.9,정훈민/53,김창규/42,063,4.63,29.6,
2015,24,1,1,플라잉,3,B1,2,신동열,남,42,65,4.33,4.11,0,22.2,44.4,0.23,2245 5643,4.43,26.7,F0L0,0,,,30,16.7/6,20.0/5,50.0/4,50.0/4,16.7/6,20.0/5,026,4.05,19.8,30.6,류해광/62,신현경/544,023,5.89,40.4,
2015,24,1,1,플라잉,4,B1,13,김도휘,남,30,58,3.94,3.34,6.3,12.5,37.5,0.27,3234 6305,4,18.2,F0L0,0,,,33,40.0/5,20.0/5,40.0/5,0.0/5,0.0/7,16.7/6,095,4.41,25.7,40.4,정장훈/566,김신오/633,057,5.45,39.8,
2015,24,1,1,플라잉,5,A1,1,정민수,남,40,61,5.65,5.35,11.8,35.3,58.8,0.23,4352 1234,6.95,52.3,F0L0,0,10,,44,55.6/9,57.1/7,62.5/8,50.0/8,50.0/6,33.3/6,058,4.04,17.8,33.6,기광서/36,임인섭/655,040,5.58,37.7,
2015,24,1,1,플라잉,6,B2,11,김지현,여,28,48,6.29,6.12,23.5,47.1,64.7,0.31,4631 2431,4.74,28.6,F0L0,0,09,,35,33.3/6,40.0/5,16.7/6,28.6/7,33.3/6,20.0/5,033,4.82,32.5,48.7,박애리/666,민영건/556,093,4.03,17.8,
2015,24,1,2,플라잉,1,B1,2,한  운,남,42,56,4.38,4.16,12.5,12.5,43.8,0.3,4313 3536,3.97,9.1,F0L0,0,09,,33,33.3/6,16.7/6,0.0/5,0.0/5,0.0/6,0.0/5,051,5.91,44.6,61.6,김재윤/421,서화모/02,090,5.08,29.7,
2015,24,1,2,플라잉,2,B2,12,정장훈,남,30,60,2,1.88,0,0,0,0.34,5665 6665,1.54,0,F0L0,0,15,,35,0.0/6,0.0/6,0.0/6,0.0/5,0.0/5,0.0/7,041,4.71,25.9,46.4,김정구/62,서  휘/144,012,5.51,37.4,
2015,24,1,2,플라잉,3,A2,5,고일수,남,37,56,6.44,6.09,31.3,50,62.5,0.19,6115 1524,6.7,53.3,F0L0,0,11,,30,66.7/6,60.0/5,50.0/4,16.7/6,80.0/5,50.0/4,098,5.69,41.9,56.4,한종석/6214,한  진/13,028,5.82,43.9,
2015,24,1,2,플라잉,4,B1,7,류해광,남,31,61,6.31,6.25,18.8,56.3,62.5,0.27,6255 2444,5.56,44.1,F0L0,0,,,35,66.7/6,16.7/6,50.0/6,40.0/5,66.7/6,16.7/6,013,3.75,14.1,30.6,문안나/44,정종훈/555,006,5.82,37.3,
2015,24,1,2,플라잉,5,A2,8,정주현,남,31,51,5.28,5,11.1,38.9,61.1,0.25,6361 6322,5.15,38.5,F0L0,0,13,,26,60.0/5,75.0/4,20.0/5,25.0/4,50.0/4,0.0/4,088,4.31,20.7,46,최진혁/6,황이태/526,002,5.07,32.7,
2015,24,1,2,플라잉,6,B1,1,조현귀,남,47,60,3.47,3.18,5.9,11.8,41.2,0.29,6566 3363,3.81,19.4,F0L0,0,10,,31,50.0/4,60.0/5,0.0/5,20.0/5,0.0/6,0.0/6,001,4.99,26.7,50,박준현/665,박영수/63,022,5.08,30,
2015,24,1,3,플라잉,1,B1,10,구본수,남,33,61,4.63,4.41,25,31.3,37.5,0.19,1141 6645,4.1,23.3,F0L0,0,11,,31,20.0/5,20.0/5,20.0/5,20.0/5,20.0/5,33.3/6,089,5.4,35.7,50,김종민/21,반혜진/235,088,5.14,36.8,
2015,24,1,3,플라잉,2,A1,2,사재준,남,41,61,4.29,3.91,11.8,23.5,41.2,0.27,4166 0644,5.09,31.3,F0L0,0,09,,32,50.0/6,40.0/5,60.0/5,20.0/5,0.0/6,20.0/5,075,4.68,28.6,42.9,주은석/55,배혜민/556,016,5.49,35.3,
2015,24,1,3,플라잉,3,B2,13,김태용,남,29,53,3.88,3.13,12.5,12.5,18.8,0.24,3541 1545,4.38,15.4,F0L0,0,,,26,0.0/3,50.0/6,0.0/4,25.0/4,0.0/4,0.0/5,080,5.75,37.2,56.6,기광서/136,윤영근/535,052,5.12,32.2,
2015,24,1,3,플라잉,4,A2,3,문안나,여,31,51,5.61,5.33,22.2,33.3,50,0.32,3241 5651,4.75,27.8,F0L0,0,,,36,33.3/6,50.0/6,50.0/6,0.0/5,16.7/6,14.3/7,024,4.83,26.7,45.7,손근성/6,홍기철/52,037,5.03,28.1,
2015,24,1,3,플라잉,5,A2,11,서  휘,남,29,59,5.18,5,17.6,35.3,47.1,0.29,1522 3555,5.14,28.6,F0L0,0,12,,35,83.3/6,0.0/5,33.3/6,16.7/6,16.7/6,16.7/6,078,5.98,37.7,57,김응선/314,장수영/61,039,5.28,33.3,
2015,24,1,3,플라잉,6,A1,8,한종석,남,32,59,5.83,5.47,22.2,44.4,55.6,0.23,6214 3511,7.13,62.2,F0L0,0,,,45,87.5/8,62.5/8,33.3/9,75.0/8,57.1/7,60.0/5,040,4.1,19.8,34.4,배혜민/153,이지수/566,095,5.53,31.4,
2015,24,1,4,플라잉,1,B1,1,오세준,남,40,61,4.81,4.69,18.8,31.3,37.5,0.28,5644 4234,5.24,38.2,F0L0,0,,,34,33.3/6,50.0/6,25.0/4,57.1/7,40.0/5,16.7/6,077,5.88,44.7,62.3,박영수/15,손근성/23,020,5.06,30.2,
2015,24,1,4,플라잉,2,B1,7,윤동오,남,32,59,4.47,4.24,11.8,23.5,35.3,0.24,3224 4115,4.35,20.6,F0L0,0,10,,35,20.0/5,33.3/6,16.7/6,0.0/5,16.7/6,28.6/7,106,4.05,19.8,29.2,이현재/56,정주현/526,081,5.44,32.5,
2015,24,1,4,플라잉,3,A2,2,이재학,남,42,54,7.4,7.13,40,60,80,0.21,1311 2143,6.38,50,F0L0,0,,,26,66.7/6,33.3/3,80.0/5,50.0/4,25.0/4,25.0/4,109,5.71,42.9,56.3,한성근/524,김승택/113,083,5.21,30.6,
2015,24,1,4,플라잉,4,B2,9,신현경,여,35,53,5.06,4.68,5.9,17.6,47.1,0.32,4233 4544,4.54,17.9,F0L0,0,,,29,40.0/5,20.0/5,0.0/5,0.0/4,25.0/4,16.7/6,012,5.41,34.5,53.4,이흥우/556,박종덕/21,073,5.58,36.5,
2015,24,1,4,플라잉,5,A2,6,권일혁,남,34,60,5.56,5.44,18.8,31.3,56.3,0.31,1352 1462,4.92,25,F0L0,0,12,,36,33.3/6,33.3/6,50.0/6,33.3/6,0.0/6,0.0/6,090,4.96,29.1,46.2,황이태/66,박민수/60,085,5.9,39.4,
2015,24,1,4,플라잉,6,B1,12,한성근,남,28,56,4.83,4.56,16.7,33.3,38.9,0.2,5246 4522,5.13,37.5,F0L0,0,11,,33,60.0/5,66.7/6,40.0/5,20.0/5,16.7/6,16.7/6,025,5.68,39.5,56.1,전정환/343,정용진/0,009,5.02,30.2,
2015,24,1,5,플라잉,1,B1,1,김대선,남,45,54,5.47,5.06,17.6,35.3,47.1,0.24,3341 4422,4.57,27,F0L0,0,,,37,33.3/6,16.7/6,42.9/7,16.7/6,33.3/6,16.7/6,081,5.33,37.4,55.7,김민준/422,서화모/2235,103,5.47,34.8,
2015,24,1,5,플라잉,2,A2,13,박성민,남,30,59,5.12,4.71,17.6,41.2,47.1,0.21,6251 4122,4.86,27.8,F0L0,0,14,,36,33.3/6,60.0/5,16.7/6,33.3/6,14.3/7,16.7/6,039,5.37,31,53.1,박성민/625,김태규/21,058,5.25,40.4,
2015,24,1,5,플라잉,3,B1,7,김승택,남,35,63,6.71,6.54,28.6,42.9,78.6,0.37,1411 3335,5.24,35.3,F0L0,0,11,,34,40.0/5,40.0/5,16.7/6,33.3/6,40.0/5,42.9/7,102,5.44,34.5,54.9,오세준/56,문안나/1565,066,5.96,39.8,
2015,24,1,5,플라잉,4,B1,11,기광서,남,31,58,4.28,4,5.6,16.7,38.9,0.23,1363 4643,3.68,15.8,F0L0,0,,,38,16.7/6,42.9/7,0.0/6,16.7/6,14.3/7,0.0/6,030,4.51,24.5,40,김민준/31,박준현/34,019,4.58,27.6,
2015,24,1,5,플라잉,5,A1,7,손동민,남,33,54,5.33,5.06,16.7,44.4,55.6,0.24,5136 5256,6.21,48.7,F0L0,0,13,,39,57.1/7,71.4/7,50.0/6,71.4/7,28.6/7,0.0/5,032,4.63,26.3,41.2,장수영/534,경상수/66,048,6.24,45.8,
2015,24,1,5,플라잉,6,A1,2,손근성,남,43,54,5.5,5.14,16.7,27.8,61.1,0.31,6234 3135,5.21,24.2,F0L0,0,12,,33,33.3/6,20.0/5,50.0/6,0.0/5,20.0/5,16.7/6,061,5.3,35.1,50.5,배혜민/315,김지훈/464,060,4.68,23,
2015,24,1,6,플라잉,1,B2,6,안지민,여,30,51,5.88,5.56,25,37.5,62.5,0.25,1346 1235,5.88,37.5,F0L0,0,15,,8,0.0/1,100.0/1,0.0/2,100.0/1,100.0/1,0.0/2,014,5.64,37.2,54,양원준/242,심상철/53,031,6.44,44.1,
2015,24,1,6,플라잉,2,B1,4,김세원,남,35,60,5.41,5.35,17.6,29.4,52.9,0.36,3421 4135,5.6,31.4,F0L0,0,14,,35,66.7/6,20.0/5,33.3/6,40.0/5,16.7/6,14.3/7,011,4.82,31.3,43.8,김대선/14,윤동오/556,100,5.38,35.2,
2015,24,1,6,플라잉,3,A1,2,진석현,남,40,64,4.63,4.41,12.5,25,37.5,0.28,5324 5562,4.43,25.7,F0L0,0,,,35,0.0/6,40.0/5,20.0/5,16.7/6,50.0/6,28.6/7,083,4.37,26.5,39.8,김희용/65,구본협/56,015,6.29,48,
2015,24,1,6,플라잉,4,A1,6,문주엽,남,34,58,5.61,5.36,5.6,27.8,66.7,0.28,6345 5422,5.64,27.8,F0L0,0,,,36,50.0/6,33.3/6,33.3/6,0.0/5,28.6/7,16.7/6,036,4.68,30.7,40.4,이지수/264,이동준/223,096,5.9,41.6,
2015,24,1,6,플라잉,5,B1,10,박준호,남,29,65,4.11,3.81,5.6,22.2,38.9,0.23,2355 3455,3.84,18.8,F0L0,0,12,,32,25.0/4,50.0/6,0.0/6,20.0/5,20.0/5,0.0/6,019,5.83,38.6,53.5,김영민/311,김도휘/3234,077,5.87,40.7,
2015,24,1,6,플라잉,6,B2,8,송효석,남,35,56,3.29,3.11,7.1,7.1,21.4,0.3,5455 5655,4,12,F0L0,0,13,,25,25.0/4,0.0/3,33.3/3,0.0/5,0.0/5,20.0/5,016,5.03,27.3,46.4,손동민/513,김효년/1414,032,5.04,33.3,
2015,24,1,7,플라잉,1,B2,4,이흥우,남,40,60,3.06,2.94,6.3,6.3,18.8,0.35,6565 5644,3.67,11.1,F0L0,0,,,27,33.3/3,0.0/5,25.0/4,0.0/4,20.0/5,0.0/6,068,5.65,33.6,53.1,홍기철/152,이장호/643,013,5.23,32.1,
2015,24,1,7,플라잉,2,A1,2,김정민,남,39,58,5.67,5.5,11.1,38.9,61.1,0.28,5332 4222,5.85,45.5,F0L0,0,,,33,66.7/6,40.0/5,60.0/5,66.7/6,20.0/5,16.7/6,053,5.1,30.7,46.5,김민길/56,김국흠/225,070,6.04,40.4,
2015,24,1,7,플라잉,3,B1,9,홍기철,남,33,62,6.13,5.88,18.8,43.8,68.8,0.25,1524 3523,6.78,54.1,F0L0,0,,,37,83.3/6,66.7/6,66.7/6,57.1/7,28.6/7,20.0/5,084,4.79,24.3,40.5,김태용/354,이장호/365,086,5.3,33.9,
2015,24,1,7,플라잉,4,A2,3,이지수,여,35,59,4,3.82,11.8,29.4,35.3,0.3,2646 6655,4.14,27.6,F0L0,0,,,29,40.0/5,50.0/4,50.0/4,0.0/5,0.0/5,33.3/6,064,5.96,39.8,61.1,박종덕/362,김재윤/16,053,4.6,26.5,
2015,24,1,7,플라잉,5,A2,1,이태희,남,44,57,6.28,5.78,27.8,50,66.7,0.2,2152 1213,6.71,51.4,F0L0,0,14,,35,85.7/7,66.7/6,33.3/6,66.7/6,20.0/5,20.0/5,035,4.07,19.3,30.3,이택근/555,이흥우/443,106,5.56,33.9,
2015,24,1,7,플라잉,6,B1,1,정인교,남,49,47,6.69,6.56,25,43.8,81.3,0.25,5121 3333,5.15,29.4,F0L0,0,15,,34,33.3/6,60.0/5,33.3/6,0.0/6,28.6/7,25.0/4,028,4.66,22.8,42.1,정민수/4352,김정구/133,087,5.14,31.6,
2015,24,1,8,플라잉,1,A1,4,이창규,남,36,59,5.56,5.16,12.5,31.3,56.3,0.32,4521 4263,6.35,44.1,F0L0,0,,,34,33.3/6,50.0/6,33.3/6,66.7/6,60.0/5,20.0/5,004,5.11,35.5,44.5,권현기/536,박상현/654,024,5.43,36.6,
2015,24,1,8,플라잉,2,B1,10,임태경,여,27,49,4.94,4.66,18.8,31.3,50,0.23,1356 1125,4.52,24.2,F0L0,0,15,,33,66.7/6,25.0/4,0.0/6,20.0/5,33.3/6,0.0/6,008,5.21,33.3,47.4,최영재/4,기광서/3464,041,5.4,36.9,
2015,24,1,8,플라잉,3,A1,8,김민길,남,36,58,7,6.75,37.5,62.5,62.5,0.26,1125 6244,7.11,63.2,F0L0,0,,,39,85.7/7,100.0/7,50.0/6,42.9/7,66.7/6,16.7/6,009,4.78,27.8,49.1,박정아/43,안지민/35,075,5.62,39.3,
2015,24,1,8,플라잉,4,B1,3,이주영,여,33,56,5.22,4.75,5.6,27.8,61.1,0.28,3563 0243,5.77,36.7,F0L0,0,,,30,40.0/5,80.0/5,50.0/4,40.0/5,0.0/5,16.7/6,050,5.87,37.7,55.3,권일혁/135,안지민/134,008,4.28,20.2,
2015,24,1,8,플라잉,5,B1,1,이택근,남,42,59,4.69,4.38,18.8,25,31.3,0.24,5553 1464,4.31,20,F0L0,0,01,,35,20.0/5,33.3/6,0.0/6,16.7/6,33.3/6,16.7/6,094,4.48,29.1,44.7,박준현/623,윤영근/225,056,5.37,39.7,
2015,24,1,8,플라잉,6,B1,1,강창효,남,42,61,4.2,3.77,6.7,40,40,0.31,2216 6056,4.33,37,F0L0,0,,,27,25.0/4,75.0/4,25.0/4,40.0/5,40.0/5,20.0/5,091,4.34,21.4,37.5,정주현/636,장수영/153,068,5.44,36.2,
2015,24,1,9,플라잉,1,B2,9,김지훈,남,29,61,4.13,3.6,0,20,33.3,0.26,0446 4524,4.88,33.3,F0L0,0,,,33,80.0/5,50.0/6,0.0/5,50.0/6,20.0/5,0.0/6,043,6.13,46.9,63.7,박진서/34,구본수/114,003,5.12,33.6,
2015,24,1,9,플라잉,2,B2,11,김지현,여,28,48,6.29,6.12,23.5,47.1,64.7,0.31,4631 2431,4.74,28.6,F0L0,0,01,,35,33.3/6,40.0/5,16.7/6,28.6/7,33.3/6,20.0/5,033,4.82,32.5,48.7,박애리/666,민영건/556,093,4.03,17.8,
2015,24,1,9,플라잉,3,B2,5,주은석,남,33,56,4.23,3.73,15.4,23.1,38.5,0.29,5513 5231,4.95,35,F0L0,0,,,20,25.0/4,33.3/3,0.0/2,50.0/4,66.7/3,25.0/4,023,4.02,18.4,35.9,지용민/66,장수영/634,079,4.24,17.2,
2015,24,1,9,플라잉,4,A1,2,사재준,남,41,61,4.29,3.91,11.8,23.5,41.2,0.27,4166 0644,5.09,31.3,F0L0,0,03,,32,50.0/6,40.0/5,60.0/5,20.0/5,0.0/6,20.0/5,075,4.68,28.6,42.9,주은석/55,배혜민/556,016,5.49,35.3,
2015,24,1,9,플라잉,5,B1,2,한  운,남,42,56,4.38,4.16,12.5,12.5,43.8,0.3,4313 3536,3.97,9.1,F0L0,0,02,,33,33.3/6,16.7/6,0.0/5,0.0/5,0.0/6,0.0/5,051,5.91,44.6,61.6,김재윤/421,서화모/02,090,5.08,29.7,
2015,24,1,9,플라잉,6,B1,1,권현기,남,44,62,4.25,4.16,6.3,25,31.3,0.37,2525 6536,4.16,19.4,F0L0,0,,,31,50.0/4,33.3/6,20.0/5,20.0/5,0.0/6,0.0/5,045,6.05,43.6,60,박준호/556,장영태/2143,110,5.19,28.6,
2015,24,1,10,플라잉,1,B1,1,조현귀,남,47,60,3.47,3.18,5.9,11.8,41.2,0.29,6566 3363,3.81,19.4,F0L0,0,02,,31,50.0/4,60.0/5,0.0/5,20.0/5,0.0/6,0.0/6,001,4.99,26.7,50,박준현/665,박영수/63,022,5.08,30,
2015,24,1,10,플라잉,2,A1,1,정민수,남,40,61,5.65,5.35,11.8,35.3,58.8,0.23,4352 1234,6.95,52.3,F0L0,0,01,,44,55.6/9,57.1/7,62.5/8,50.0/8,50.0/6,33.3/6,058,4.04,17.8,33.6,기광서/36,임인섭/655,040,5.58,37.7,
2015,24,1,10,플라잉,3,B1,11,김선웅,남,31,63,3.33,2.92,5.6,22.2,27.8,0.22,2526 3666,3.94,18.8,F0L0,0,,,32,40.0/5,0.0/5,33.3/6,20.0/5,0.0/5,16.7/6,002,4.82,28.9,43.9,김재윤/6,김도휘/63,072,5.68,32.4,
2015,24,1,10,플라잉,4,A2,4,구현구,남,37,60,9,8.56,81.3,81.3,87.5,0.22,1111 1311,7.03,54.5,F0L0,0,,,33,66.7/6,33.3/6,60.0/5,75.0/4,57.1/7,40.0/5,104,4.65,29.5,44.6,이상문/566,오세준/234,036,4.03,18.9,
2015,24,1,10,플라잉,5,B1,2,김기한,남,42,53,4.53,4.2,6.7,13.3,33.3,0.35,4452 5353,5.05,23.8,F0L0,0,,,21,75.0/4,33.3/3,0.0/3,0.0/4,33.3/3,0.0/4,093,3.62,13.8,28.7,신동열/436,김국흠/3211,067,4.6,26.2,
2015,24,1,10,플라잉,6,B1,7,윤동오,남,32,59,4.47,4.24,11.8,23.5,35.3,0.24,3224 4115,4.35,20.6,F0L0,0,04,,35,20.0/5,33.3/6,16.7/6,0.0/5,16.7/6,28.6/7,106,4.05,19.8,29.2,이현재/56,정주현/526,081,5.44,32.5,
2015,24,1,11,플라잉,1,A2,5,고일수,남,37,56,6.44,6.09,31.3,50,62.5,0.19,6115 1524,6.7,53.3,F0L0,0,02,,30,66.7/6,60.0/5,50.0/4,16.7/6,80.0/5,50.0/4,098,5.69,41.9,56.4,한종석/6214,한  진/13,028,5.82,43.9,
2015,24,1,11,플라잉,2,B1,12,한성근,남,28,56,4.83,4.56,16.7,33.3,38.9,0.2,5246 4522,5.13,37.5,F0L0,0,04,,33,60.0/5,66.7/6,40.0/5,20.0/5,16.7/6,16.7/6,025,5.68,39.5,56.1,전정환/343,정용진/0,009,5.02,30.2,
2015,24,1,11,플라잉,3,B1,12,유석현,남,29,56,8.13,7.78,56.3,75,87.5,0.25,1511 5121,6.49,51.4,F0L0,0,,,35,83.3/6,60.0/5,100.0/6,16.7/6,20.0/5,28.6/7,031,4.55,27.7,36.6,나병창/241,신동열/556,098,5.02,30.4,
