연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2015,29,1,10R,⑤ 곽현성,② 한종석,④ 김영욱,(5) 3.8,"(5) 1.3, (2) 1.0",(5-2) 5.2,(2-5) 1.6,(2-4-5) 5.9,-,-,
2015,29,1,11R,② 사재준,④ 유석현,③ 양원준,(2) 2.5,"(2) 1.4, (4) 2.3",(2-4) 9.1,(2-4) 6.2,(2-3-4) 5.8,-,-,
2015,29,1,12R,① 정용진,② 김승택,⑤ 이태희,(1) 1.3,"(1) 1.3, (2) 2.1",(1-2) 3.6,(1-2) 2.9,(1-2-5) 3.9,-,-,
2015,29,1,13R,① 손제민,③ 김민천,④ 김영민,(1) 3.4,"(1) 1.1, (3) 1.3",(1-3) 4.3,(1-3) 1.6,(1-3-4) 2.0,-,-,
2015,29,1,14R,① 심상철,③ 정인교,② 김기한,(1) 1.3,"(1) 1.2, (3) 1.4",(1-3) 2.6,(1-3) 2.0,(1-2-3) 2.4,-,-,
2015,29,1,15R,② 어선규,④ 박상현,⑤ 홍기철,(2) 1.2,"(2) 1.0, (4) 1.6",(2-4) 3.2,(2-4) 2.7,(2-4-5) 5.6,-,-,
2015,28,2,01R,① 김희용,④ 장영태,② 정용진,(1) 2.1,"(1) 1.2, (4) 1.7",(1-4) 4.2,(1-4) 2.6,(1-2-4) 2.1,-,-,
2015,28,2,02R,① 조현귀,⑥ 원용관,⑤ 김민길,(1) 5.7,"(1) 2.7, (6) 4.4",(1-6) 31.8,(1-6) 17.5,(1-5-6) 14.2,-,-,
2015,28,2,03R,④ 김선웅,② 윤영근,① 최재원,(4) 2.0,"(4) 1.5, (2) 3.6",(4-2) 14.6,(2-4) 8.7,(1-2-4) 14.5,-,-,
2015,28,2,04R,⑥ 류해광,② 이창규,③ 이동준,(6) 3.0,"(6) 1.4, (2) 2.2",(6-2) 9.8,(2-6) 5.0,(2-3-6) 8.9,-,-,
2015,28,2,05R,① 김세원,③ 김정구,⑤ 민영건,(1) 1.3,"(1) 1.1, (3) 1.6",(1-3) 2.3,(1-3) 1.8,(1-3-5) 5.9,-,-,
2015,28,2,06R,⑤ 김효년,③ 안지민,④ 신동열,(5) 3.1,"(5) 1.6, (3) 1.3",(5-3) 5.9,(3-5) 2.5,(3-4-5) 4.2,-,-,
2015,28,2,07R,④ 장수영,⑤ 김종민,⑥ 오재빈,(4) 1.9,"(4) 1.3, (5) 1.5",(4-5) 3.7,(4-5) 1.9,(4-5-6) 6.7,-,-,
2015,28,2,08R,③ 심상철,① 구본수,⑤ 최광성,(3) 1.4,"(3) 1.3, (1) 2.9",(3-1) 5.3,(1-3) 4.1,(1-3-5) 5.7,-,-,
2015,28,2,09R,② 길현태,③ 이재학,⑥ 조현귀,(2) 9.6,"(2) 3.1, (3) 1.4",(2-3) 12.7,(2-3) 4.8,(2-3-6) 6.9,-,-,
2015,28,2,10R,⑤ 김희용,① 손근성,③ 권명호,(5) 7.2,"(5) 2.2, (1) 1.3",(5-1) 22.5,(1-5) 9.2,(1-3-5) 4.3,-,-,⑥
2015,28,2,11R,② 김민길,③ 류해광,① 전정환,(2) 3.0,"(2) 1.6, (3) 1.2",(2-3) 4.1,(2-3) 2.2,(1-2-3) 3.1,-,-,
2015,28,2,12R,① 이용세,② 김선웅,⑥ 이승일,(1) 1.3,"(1) 1.0, (2) 1.9",(1-2) 3.2,(1-2) 2.3,(1-2-6) 4.8,-,-,
2015,28,2,13R,① 박준호,④ 박정아,⑤ 김정구,(1) 1.9,"(1) 1.4, (4) 1.8",(1-4) 6.1,(1-4) 3.9,(1-4-5) 9.0,-,-,
2015,28,2,14R,① 김종민,③ 오세준,⑥ 김민준,(1) 1.3,"(1) 1.0, (3) 1.4",(1-3) 2.6,(1-3) 2.1,(1-3-6) 6.5,-,-,
2015,28,2,15R,② 김효년,④ 구본수,⑥ 문안나,(2) 1.2,"(2) 1.2, (4) 3.2",(2-4) 3.9,(2-4) 3.7,(2-4-6) 14.2,-,-,
2015,28,1,01R,② 권명호,⑤ 김동경,① 김선필,(2) 2.9,"(2) 1.5, (5) 6.3",(2-5) 21.3,(2-5) 16.7,(1-2-5) 9.3,-,-,
2015,28,1,02R,⑥ 심상철,⑤ 안지민,② 박정아,(6) 3.2,"(6) 1.7, (5) 3.4",(6-5) 11.7,(5-6) 6.6,(2-5-6) 5.1,-,-,
2015,28,1,03R,③ 김민준,② 이재학,④ 정용진,(3) 11.5,"(3) 2.0, (2) 1.4",(3-2) 21.4,(2-3) 6.7,(2-3-4) 4.1,-,-,
2015,28,1,04R,① 유석현,⑤ 이종인,② 민영건,(1) 1.3,"(1) 1.1, (5) 3.0",(1-5) 6.6,(1-5) 5.9,(1-2-5) 7.5,-,-,
2015,28,1,05R,② 최광성,④ 김종민,③ 김재윤,(2) 2.3,"(2) 1.9, (4) 1.0",(2-4) 4.2,(2-4) 2.2,(2-3-4) 10.8,-,-,
2015,28,1,06R,① 장영태,② 원용관,④ 이용세,(1) 2.5,"(1) 1.3, (2) 1.5",(1-2) 6.6,(1-2) 3.4,(1-2-4) 2.1,-,-,
2015,28,1,07R,① 김선웅,② 진석현,④ 전정환,(1) 1.8,"(1) 1.4, (2) 1.7",(1-2) 5.3,(1-2) 3.1,(1-2-4) 7.6,-,-,
2015,28,1,08R,② 김정민,⑤ 오세준,① 신동열,(2) 2.0,"(2) 1.1, (5) 2.0",(2-5) 4.9,(2-5) 3.1,(1-2-5) 5.9,-,-,
2015,28,1,09R,② 류해광,③ 서 휘,⑤ 박정아,(2) 1.8,"(2) 1.3, (3) 1.4",(2-3) 3.8,(2-3) 2.5,(2-3-5) 2.6,-,-,
2015,28,1,10R,① 김정구,④ 김희용,② 심상철,(1) 8.9,"(1) 1.5, (4) 2.3",(1-4) 31.1,(1-4) 16.0,(1-2-4) 4.0,-,-,⑥
2015,28,1,11R,③ 유석현,② 김도휘,① 장수영,(3) 6.0,"(3) 1.7, (2) 7.7",(3-2) 59.0,(2-3) 30.3,(1-2-3) 8.2,-,-,
2015,28,1,12R,⑥ 박준호,⑤ 이주영,④ 김효년,(6) 6.9,"(6) 2.3, (5) 4.4",(6-5) 54.6,(5-6) 34.7,(4-5-6) 6.5,-,-,
2015,28,1,13R,② 김민준,③ 최재원,⑥ 장영태,(2) 3.9,"(2) 2.2, (3) 8.3",(2-3) 53.6,(2-3) 30.8,(2-3-6) 57.7,-,-,
2015,28,1,14R,③ 김세원,① 김신오,⑥ 신동열,(3) 2.9,"(3) 1.6, (1) 1.7",(3-1) 6.6,(1-3) 3.0,(1-3-6) 17.0,-,-,
2015,28,1,15R,② 이용세,④ 김민길,⑤ 오재빈,(2) 2.0,"(2) 1.0, (4) 1.9",(2-4) 4.0,(2-4) 2.8,(2-4-5) 11.3,-,-,
2015,27,2,01R,① 이태희,④ 김영민,⑤ 박석문,(1) 1.1,"(1) 1.2, (4) 2.6",(1-4) 6.0,(1-4) 5.1,(1-4-5) 4.5,-,-,
2015,27,2,02R,③ 김지현,⑤ 김정민,① 김승택,(3) 2.6,"(3) 1.5, (5) 2.3",(3-5) 9.5,(3-5) 6.1,(1-3-5) 2.0,-,-,
2015,27,2,03R,⑤ 구현구,① 황만주,③ 문주엽,(5) 2.9,"(5) 1.3, (1) 2.0",(5-1) 8.9,(1-5) 5.1,(1-3-5) 18.3,-,-,
2015,27,2,04R,⑤ 윤영일,⑥ 권일혁,③ 한종석,(5) 3.6,"(5) 1.7, (6) 3.5",(5-6) 13.0,(5-6) 10.8,(3-5-6) 8.0,-,-,
2015,27,2,05R,① 어선규,⑤ 사재준,② 손제민,(1) 1.2,"(1) 1.0, (5) 6.8",(1-5) 8.8,(1-5) 8.1,(1-2-5) 5.2,-,-,
2015,27,2,06R,① 김민천,② 송효석,⑥ 박상현,(1) 1.4,"(1) 1.2, (2) 3.1",(1-2) 4.0,(1-2) 3.5,(1-2-6) 5.9,-,-,
2015,27,2,07R,② 김영욱,⑤ 민영건,④ 나병창,(2) 4.4,"(2) 1.9, (5) 3.0",(2-5) 15.5,(2-5) 10.4,(2-4-5) 7.1,-,-,
2015,27,2,08R,④ 최영재,② 전두식,⑥ 이태희,(4) 2.3,"(4) 1.6, (2) 2.4",(4-2) 9.3,(2-4) 5.9,(2-4-6) 10.2,-,-,
2015,27,2,09R,④ 정인교,⑤ 이재학,⑥ 신현경,(4) 9.3,"(4) 3.2, (5) 5.6",(4-5) 62.3,(4-5) 31.3,(4-5-6) 54.2,-,-,
2015,27,2,10R,④ 진석현,① 김응선,⑥ 김지현,(4) 5.8,"(4) 2.4, (1) 1.8",(4-1) 12.0,(1-4) 5.1,(1-4-6) 10.6,-,-,
2015,27,2,11R,④ 윤동오,⑥ 김승택,⑤ 서 휘,(4) 7.9,"(4) 3.2, (6) 4.2",(4-6) 31.5,(4-6) 23.9,(4-5-6) 9.0,-,-,
2015,27,2,12R,① 구현구,③ 정민수,⑥ 손제민,(1) 1.6,"(1) 1.1, (3) 1.3",(1-3) 2.5,(1-3) 1.6,(1-3-6) 3.3,-,-,
2015,27,2,13R,⑤ 어선규,④ 기광서,⑥ 김기한,(5) 1.4,"(5) 1.0, (4) 7.0",(5-4) 14.5,(4-5) 12.9,(4-5-6) 16.3,-,-,
2015,27,2,14R,① 사재준,② 박상현,③ 이흥우,(1) 3.6,"(1) 2.0, (2) 1.6",(1-2) 11.2,(1-2) 6.3,(1-2-3) 25.8,-,-,
2015,27,2,15R,③ 이용세,④ 한종석,① 최영재,(3) 4.5,"(3) 1.5, (4) 2.4",(3-4) 9.6,(3-4) 6.5,(1-3-4) 1.9,-,-,
2015,27,1,01R,② 김응선,⑤ 이지수,① 주은석,(2) 5.5,"(2) 1.8, (5) 11.0",(2-5) 44.2,(2-5) 39.3,(1-2-5) 27.4,-,-,
2015,27,1,02R,④ 이태희,② 박성민,③ 강영길,(4) 2.0,"(4) 2.2, (2) 1.0",(4-2) 4.7,(2-4) 1.8,(2-3-4) 4.6,-,-,
2015,27,1,03R,③ 손제민,⑥ 진석현,① 이용세,(3) 3.9,"(3) 1.7, (6) 3.5",(3-6) 18.8,(3-6) 14.7,(1-3-6) 4.0,-,-,
2015,27,1,04R,① 김정민,② 서 휘,⑥ 이진우,(1) 3.4,"(1) 1.4, (2) 1.6",(1-2) 7.6,(1-2) 2.5,(1-2-6) 21.4,-,-,
2015,27,1,05R,⑤ 고일수,⑥ 홍기철,② 정인교,(5) 3.3,"(5) 1.7, (6) 15.9",(5-6) 25.9,(5-6) 21.2,(2-5-6) 39.6,-,-,
2015,27,1,06R,③ 김승택,④ 김대선,⑥ 김민길,(3) 2.9,"(3) 1.4, (4) 1.7",(3-4) 10.5,(3-4) 7.9,(3-4-6) 20.0,-,-,
2015,27,1,07R,② 김민천,① 신현경,④ 정주현,(2) 2.8,"(2) 1.1, (1) 1.7",(2-1) 6.3,(1-2) 3.9,(1-2-4) 3.3,-,-,
2015,27,1,08R,② 김지현,③ 윤동오,④ 곽현성,(2) 1.9,"(2) 1.2, (3) 2.7",(2-3) 6.7,(2-3) 3.7,(2-3-4) 6.9,-,-,
2015,27,1,09R,④ 김응선,② 이경섭,⑤ 전두식,(4) 7.5,"(4) 3.0, (2) 1.3",(4-2) 13.2,(2-4) 4.0,(2-4-5) 7.2,-,-,
2015,27,1,10R,⑤ 한 진,① 박석문,③ 송효석,(5) 16.3,"(5) 4.2, (1) 1.2",(5-1) 22.2,(1-5) 5.5,(1-3-5) 10.8,-,-,
2015,27,1,11R,② 나병창,④ 구현구,③ 오재빈,(2) 2.9,"(2) 1.5, (4) 2.1",(2-4) 8.5,(2-4) 5.7,(2-3-4) 13.8,-,-,
2015,27,1,12R,④ 서 휘,① 정민수,⑥ 정인교,(4) 3.3,"(4) 1.4, (1) 1.2",(4-1) 4.7,(1-4) 1.7,(1-4-6) 6.6,-,-,
2015,27,1,13R,③ 최영재,① 김대선,④ 김정민,(3) 1.9,"(3) 1.1, (1) 1.7",(3-1) 4.6,(1-3) 2.4,(1-3-4) 2.6,-,-,
2015,27,1,14R,① 고일수,④ 김민천,③ 김창규,(1) 1.2,"(1) 1.0, (4) 1.7",(1-4) 2.7,(1-4) 2.2,(1-3-4) 2.1,-,-,
2015,27,1,15R,④ 어선규,⑤ 장수영,① 정주현,(4) 1.4,"(4) 1.1, (5) 9.5",(4-5) 12.2,(4-5) 10.7,(1-4-5) 5.1,-,-,
2015,26,2,01R,② 경상수,① 김응선,④ 김국흠,(2) 5.3,"(2) 1.5, (1) 1.3",(2-1) 9.0,(1-2) 2.2,(1-2-4) 1.8,-,-,
2015,26,2,02R,⑤ 박상현,④ 이경섭,③ 김선웅,(5) 5.1,"(5) 1.6, (4) 1.8",(5-4) 13.8,(4-5) 6.0,(3-4-5) 18.9,-,-,
2015,26,2,03R,④ 이동준,① 박종덕,⑥ 윤영근,(4) 16.4,"(4) 5.6, (1) 1.4",(4-1) 79.8,(1-4) 27.0,(1-4-6) 33.1,-,-,
2015,26,2,04R,④ 강영길,⑤ 손제민,① 강지환,(4) 3.5,"(4) 1.6, (5) 2.1",(4-5) 6.9,(4-5) 4.1,(1-4-5) 4.1,-,-,
2015,26,2,05R,① 원용관,③ 김효년,④ 황만주,(1) 7.1,"(1) 1.5, (3) 1.1",(1-3) 7.5,(1-3) 2.0,(1-3-4) 6.9,-,-,
2015,26,2,06R,① 장영태,② 오세준,⑥ 이창규,(1) 2.5,"(1) 1.6, (2) 2.1",(1-2) 9.7,(1-2) 5.6,(1-2-6) 12.1,-,-,③
2015,26,2,07R,④ 김창규,② 박영수,⑤ 심상철,(4) 3.4,"(4) 1.8, (2) 4.0",(4-2) 20.6,(2-4) 11.3,(2-4-5) 10.6,-,-,
2015,26,2,08R,① 곽현성,⑥ 이주영,⑤ 윤동오,(1) 1.6,"(1) 1.1, (6) 3.1",(1-6) 7.8,(1-6) 6.5,(1-5-6) 9.6,-,-,
2015,26,2,09R,⑤ 김응선,④ 안지민,③ 김지훈,(5) 3.4,"(5) 1.4, (4) 3.5",(5-4) 34.8,(4-5) 21.4,(3-4-5) 20.3,-,-,
2015,26,2,10R,① 윤영근,② 윤영일,③ 김종목,(1) 1.4,"(1) 1.3, (2) 1.2",(1-2) 2.9,(1-2) 2.0,(1-2-3) 2.8,-,-,
2015,26,2,11R,⑤ 경상수,② 김선필,⑥ 오승철,(5) 6.2,"(5) 2.0, (2) 3.0",(5-2) 26.9,(2-5) 18.6,(2-5-6) 62.0,-,-,
2015,26,2,12R,③ 김재윤,⑥ 임태경,④ 문주엽,(3) 1.7,"(3) 1.2, (6) 4.5",(3-6) 13.3,(3-6) 12.2,(3-4-6) 23.1,-,-,
2015,26,2,13R,⑤ 김창규,④ 오세준,⑥ 이종인,(5) 3.2,"(5) 1.8, (4) 2.5",(5-4) 14.4,(4-5) 6.4,(4-5-6) 27.5,-,-,
2015,26,2,14R,① 김종민,③ 전두식,④ 박진서,(1) 1.3,"(1) 1.0, (3) 2.2",(1-3) 3.2,(1-3) 2.6,(1-3-4) 7.2,-,-,
2015,26,2,15R,① 심상철,③ 김명진,② 이주영,(1) 2.3,"(1) 1.7, (3) 4.2",(1-3) 23.0,(1-3) 18.1,(1-2-3) 5.2,-,-,
2015,26,1,01R,① 김지훈,⑤ 박정아,③ 장영태,(1) 1.2,"(1) 1.1, (5) 2.1",(1-5) 7.2,(1-5) 5.0,(1-3-5) 2.7,-,-,
2015,26,1,02R,③ 박상현,① 김재윤,⑥ 김희용,(3) 3.4,"(3) 1.7, (1) 1.0",(3-1) 4.9,(1-3) 1.9,(1-3-6) 11.4,-,-,
2015,26,1,03R,④ 김선필,③ 박영수,⑤ 최재원,(4) 14.9,"(4) 8.3, (3) 1.6",(4-3) 82.0,(3-4) 20.5,(3-4-5) 16.4,-,-,
2015,26,1,04R,③ 윤영근,② 김선웅,① 손동민,(3) 2.1,"(3) 1.3, (2) 4.3",(3-2) 15.1,(2-3) 10.3,(1-2-3) 6.8,-,-,
2015,26,1,05R,④ 이창규,① 김국흠,② 김민준,(4) 10.8,"(4) 5.3, (1) 1.2",(4-1) 36.9,(1-4) 8.4,(1-2-4) 7.7,-,-,
2015,26,1,06R,① 김창규,④ 김신오,⑤ 이현재,(1) 1.3,"(1) 1.9, (4) 3.3",(1-4) 8.0,(1-4) 7.1,(1-4-5) 6.0,-,-,
2015,26,1,07R,③ 김응선,① 박정아,② 이동준,(3) 2.1,"(3) 1.1, (1) 1.4",(3-1) 4.3,(1-3) 1.9,(1-2-3) 6.6,-,-,
2015,26,1,08R,⑤ 김효년,③ 이주영,④ 윤영일,(5) 1.7,"(5) 1.2, (3) 1.7",(5-3) 4.1,(3-5) 2.3,(3-4-5) 7.6,-,-,
2015,26,1,09R,③ 윤동오,① 이경섭,④ 이용세,(3) 4.6,"(3) 2.0, (1) 1.1",(3-1) 6.9,(1-3) 3.2,(1-3-4) 5.1,-,-,
2015,26,1,10R,④ 경상수,③ 김종민,⑥ 김정구,(4) 23.1,"(4) 3.0, (3) 1.0",(4-3) 21.8,(3-4) 3.1,(3-4-6) 17.6,-,-,
2015,26,1,11R,① 이창규,⑤ 김재윤,③ 권명호,(1) 1.9,"(1) 1.5, (5) 1.3",(1-5) 4.8,(1-5) 2.4,(1-3-5) 3.2,-,-,
2015,26,1,12R,④ 곽현성,② 강영길,① 이종인,(4) 2.2,"(4) 1.6, (2) 1.7",(4-2) 6.8,(2-4) 2.4,(1-2-4) 5.7,-,-,
2015,26,1,13R,③ 김영욱,① 박진서,⑤ 김국흠,(3) 6.8,"(3) 5.9, (1) 5.8",(3-1) 86.7,(1-3) 34.2,(1-3-5) 52.8,-,-,
2015,26,1,14R,① 나병창,④ 양원준,③ 길현태,(1) 4.8,"(1) 1.6, (4) 8.5",(1-4) 34.5,(1-4) 23.8,(1-3-4) 4.3,-,-,
2015,26,1,15R,① 김효년,④ 손제민,② 이현재,(1) 1.2,"(1) 1.1, (4) 1.9",(1-4) 2.8,(1-4) 2.5,(1-2-4) 1.8,-,-,
2015,25,2,01R,① 정주현,③ 김기한,④ 정민수,(1) 1.0,"(1) 1.0, (3) 5.1",(1-3) 8.1,(1-3) 7.9,(1-3-4) 3.3,-,-,②
2015,25,2,02R,⑤ 한성근,⑥ 김지현,② 안지민,(5) 16.0,"(5) 4.6, (6) 3.7",(5-6) 40.7,(5-6) 26.5,(2-5-6) 18.2,-,-,
2015,25,2,03R,⑥ 김태용,④ 김민준,③ 배혜민,(6) 59.2,"(6) 10.1, (4) 1.4",(6-4) 206.2,(4-6) 43.6,(3-4-6) 35.8,-,-,
2015,25,2,04R,① 이창규,④ 진석현,② 구본수,(1) 2.2,"(1) 1.4, (4) 3.1",(1-4) 7.4,(1-4) 4.6,(1-2-4) 4.5,-,-,
2015,25,2,05R,⑤ 권일혁,② 김국흠,⑥ 김신오,(5) 18.6,"(5) 3.1, (2) 1.1",(5-2) 37.2,(2-5) 5.9,(2-5-6) 7.0,-,-,
2015,25,2,06R,② 류해광,⑤ 민영건,① 박성민,(2) 1.6,"(2) 1.3, (5) 1.8",(2-5) 4.8,(2-5) 3.7,(1-2-5) 3.5,-,-,
2015,25,2,07R,⑤ 김민길,⑥ 윤영근,① 김지훈,(5) 1.5,"(5) 1.0, (6) 3.8",(5-6) 5.4,(5-6) 4.9,(1-5-6) 3.2,-,-,
2015,25,2,08R,① 문안나,③ 주은석,⑤ 김정민,(1) 1.9,"(1) 1.2, (3) 3.9",(1-3) 14.4,(1-3) 10.6,(1-3-5) 12.1,-,-,
2015,25,2,09R,⑤ 이승일,⑥ 한종석,② 정민수,(5) 2.0,"(5) 1.1, (6) 2.8",(5-6) 5.4,(5-6) 4.7,(2-5-6) 9.3,-,-,
2015,25,2,10R,③ 한성근,④ 구본수,⑥ 김창규,(3) 1.6,"(3) 1.2, (4) 2.0",(3-4) 3.8,(3-4) 2.8,(3-4-6) 3.6,-,-,⑤
2015,25,2,11R,① 사재준,⑤ 홍기철,③ 최진혁,(1) 1.2,"(1) 1.1, (5) 6.0",(1-5) 10.5,(1-5) 9.5,(1-3-5) 25.9,-,-,
2015,25,2,12R,② 김정구,⑤ 오재빈,⑥ 배혜민,(2) 5.5,"(2) 2.0, (5) 3.2",(2-5) 55.8,(2-5) 35.9,(2-5-6) 56.2,-,-,
2015,25,2,13R,① 이재학,③ 박석문,② 박정아,(1) 5.6,"(1) 1.9, (3) 1.2",(1-3) 7.8,(1-3) 3.4,(1-2-3) 5.5,-,-,
2015,25,2,14R,① 어선규,② 구현구,④ 임태경,(1) 1.3,"(1) 1.0, (2) 1.6",(1-2) 2.5,(1-2) 1.8,(1-2-4) 3.2,-,-,
2015,25,2,15R,③ 한종석,② 박준현,① 이종인,(3) 1.5,"(3) 1.2, (2) 6.4",(3-2) 12.0,(2-3) 8.4,(1-2-3) 9.5,-,-,
2015,25,1,01R,② 이승일,③ 문안나,⑤ 이창규,(2) 1.7,"(2) 1.1, (3) 1.1",(2-3) 2.1,(2-3) 1.4,(2-3-5) 2.1,-,-,
2015,25,1,02R,① 류해광,④ 김신오,② 홍기철,(1) 1.4,"(1) 1.0, (4) 1.9",(1-4) 3.8,(1-4) 2.4,(1-2-4) 3.5,-,-,
2015,25,1,03R,① 김창규,④ 김지현,② 이지수,(1) 2.0,"(1) 1.1, (4) 1.5",(1-4) 6.1,(1-4) 3.4,(1-2-4) 3.2,-,-,
2015,25,1,04R,② 김민준,① 손근성,⑤ 이종인,(2) 2.0,"(2) 1.4, (1) 1.7",(2-1) 5.9,(1-2) 3.0,(1-2-5) 9.0,-,-,
2015,25,1,05R,① 김정민,② 주은석,⑤ 이동준,(1) 1.2,"(1) 1.1, (2) 2.7",(1-2) 3.9,(1-2) 3.6,(1-2-5) 5.3,-,-,
2015,25,1,06R,① 한성근,⑥ 권일혁,③ 김태용,(1) 1.3,"(1) 1.2, (6) 5.5",(1-6) 11.6,(1-6) 10.1,(1-3-6) 14.2,-,-,
2015,25,1,07R,② 정주현,④ 사재준,① 안지민,(2) 2.5,"(2) 1.1, (4) 1.7",(2-4) 4.7,(2-4) 2.7,(1-2-4) 1.7,-,-,
2015,25,1,08R,① 한종석,③ 민영건,⑤ 구본수,(1) 1.2,"(1) 1.1, (3) 2.0",(1-3) 3.6,(1-3) 2.4,(1-3-5) 5.4,-,-,
2015,25,1,09R,② 진석현,① 김국흠,⑤ 신동열,(2) 8.0,"(2) 2.2, (1) 1.0",(2-1) 11.0,(1-2) 2.5,(1-2-5) 3.7,-,-,
2015,25,1,10R,① 김민길,② 이창규,④ 오재빈,(1) 1.2,"(1) 1.0, (2) 1.7",(1-2) 2.1,(1-2) 1.7,(1-2-4) 3.8,-,-,
2015,25,1,11R,④ 이승일,① 김신오,⑥ 주은석,(4) 1.6,"(4) 1.3, (1) 1.2",(4-1) 4.5,(1-4) 2.3,(1-4-6) 7.8,-,-,
2015,25,1,12R,② 김지현,① 김정구,⑤ 손근성,(2) 1.6,"(2) 1.2, (1) 1.3",(2-1) 4.4,(1-2) 2.2,(1-2-5) 3.0,-,-,
2015,25,1,13R,① 구현구,⑥ 임태경,④ 최재원,(1) 1.2,"(1) 1.0, (6) 4.0",(1-6) 6.4,(1-6) 5.1,(1-4-6) 15.4,-,-,
2015,25,1,14R,② 어선규,① 김효년,③ 김승택,(2) 1.6,"(2) 1.0, (1) 1.6",(2-1) 3.3,(1-2) 1.9,(1-2-3) 4.8,-,-,
2015,25,1,15R,③ 김국흠,① 배혜민,⑤ 이지수,(3) 1.5,"(3) 1.0, (1) 2.7",(3-1) 4.1,(1-3) 3.0,(1-3-5) 6.7,-,-,⑥
2015,24,2,01R,③ 김지훈,④ 정인교,⑥ 신동열,(3) 2.4,"(3) 1.3, (4) 3.5",(3-4) 9.5,(3-4) 6.9,(3-4-6) 21.3,-,-,
2015,24,2,02R,④ 임태경,② 김도휘,③ 사재준,(4) 3.8,"(4) 1.4, (2) 1.6",(4-2) 6.8,(2-4) 3.7,(2-3-4) 4.7,-,-,
2015,24,2,03R,② 유석현,① 신현경,④ 김대선,(2) 2.1,"(2) 1.2, (1) 2.7",(2-1) 8.7,(1-2) 4.6,(1-2-4) 5.2,-,-,
2015,24,2,04R,① 서 휘,⑥ 홍기철,④ 조현귀,(1) 1.3,"(1) 1.0, (6) 3.3",(1-6) 5.9,(1-6) 4.5,(1-4-6) 6.7,-,-,
2015,24,2,05R,⑤ 어선규,④ 이흥우,① 강창효,(5) 3.5,"(5) 1.4, (4) 10.2",(5-4) 69.6,(4-5) 37.8,(1-4-5) 88.0,-,-,
2015,24,2,06R,② 안지민,① 박진서,⑤ 박석문,(2) 1.4,"(2) 1.1, (1) 2.2",(2-1) 5.8,(1-2) 4.4,(1-2-5) 2.9,-,-,
2015,24,2,07R,② 양원준,③ 송효석,④ 이택근,(2) 1.7,"(2) 1.2, (3) 2.9",(2-3) 6.1,(2-3) 5.1,(2-3-4) 6.4,-,-,
2015,24,2,08R,① 정주현,⑥ 문안나,④ 주은석,(1) 2.0,"(1) 2.0, (6) 6.0",(1-6) 25.7,(1-6) 21.2,(1-4-6) 59.0,-,-,
2015,24,2,09R,⑥ 김선웅,⑤ 이경섭,② 진석현,(6) 58.0,"(6) 9.2, (5) 2.5",(6-5) 227.3,(5-6) 64.0,(2-5-6) 83.2,-,-,
2015,24,2,10R,② 손근성,③ 김세원,④ 한종석,(2) 5.5,"(2) 1.9, (3) 4.1",(2-3) 39.7,(2-3) 27.3,(2-3-4) 28.4,-,-,
2015,24,2,11R,⑥ 김정민,② 정인교,③ 서 휘,(6) 15.3,"(6) 4.3, (2) 1.5",(6-2) 31.5,(2-6) 8.7,(2-3-6) 9.2,-,-,
2015,24,2,12R,② 어선규,③ 류해광,⑤ 김지현,(2) 1.4,"(2) 1.1, (3) 3.7",(2-3) 5.0,(2-3) 4.1,(2-3-5) 12.3,-,-,
2015,24,2,13R,⑥ 안지민,④ 김민길,① 홍기철,(6) 3.6,"(6) 3.0, (4) 2.4",(6-4) 16.1,(4-6) 6.6,(1-4-6) 4.0,-,-,
2015,24,2,14R,① 정민수,④ 박준호,③ 민영건,(1) 1.6,"(1) 1.4, (4) 1.8",(1-4) 4.2,(1-4) 2.8,(1-3-4) 15.3,-,-,
2015,24,2,15R,① 이태희,④ 고일수,③ 정장훈,(1) 2.8,"(1) 1.2, (4) 1.3",(1-4) 4.8,(1-4) 2.2,(1-3-4) 22.4,-,-,
2015,24,1,01R,⑤ 정민수,② 박석문,④ 김도휘,(5) 11.0,"(5) 2.8, (2) 1.0",(5-2) 16.7,(2-5) 3.6,(2-4-5) 12.0,-,-,
2015,24,1,02R,⑤ 정주현,③ 고일수,⑥ 조현귀,(5) 19.9,"(5) 2.9, (3) 1.3",(5-3) 37.3,(3-5) 5.9,(3-5-6) 14.2,-,-,
2015,24,1,03R,① 구본수,⑤ 서 휘,② 사재준,(1) 2.0,"(1) 1.4, (5) 2.1",(1-5) 12.3,(1-5) 7.6,(1-2-5) 8.7,-,-,
2015,24,1,04R,④ 신현경,① 오세준,⑤ 권일혁,(4) 6.1,"(4) 2.9, (1) 1.0",(4-1) 20.3,(1-4) 5.6,(1-4-5) 3.5,-,-,③
2015,24,1,05R,② 박성민,① 김대선,③ 김승택,(2) 2.9,"(2) 1.3, (1) 1.8",(2-1) 8.1,(1-2) 3.6,(1-2-3) 3.4,-,-,
2015,24,1,06R,① 안지민,② 김세원,⑥ 송효석,(1) 1.3,"(1) 1.0, (2) 4.4",(1-2) 7.5,(1-2) 6.2,(1-2-6) 21.6,-,-,
2015,24,1,07R,② 김정민,⑤ 이태희,④ 이지수,(2) 2.1,"(2) 1.3, (5) 2.5",(2-5) 8.4,(2-5) 5.6,(2-4-5) 10.8,-,-,
