연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2013,27,1,06R,② 박석문,③ 경상수,⑤ 최재원,(2) 2.3,"(2) 1.4, (3) 1.4",(2-3) 4.5,(2-3) 2.5,(2-3-5) 2.6,-,-,
2013,27,1,07R,① 이용세,④ 이주영,③ 김도환,(1) 1.9,"(1) 1.6, (4) 2.6",(1-4) 8.3,(1-4) 6.0,(1-3-4) 10.7,-,-,
2013,27,1,08R,④ 진석현,① 박광혁,⑤ 정주현,(4) 2.1,"(4) 1.5, (1) 3.8",(4-1) 20.2,(1-4) 13.9,(1-4-5) 10.2,-,-,
2013,27,1,09R,① 이재학,⑥ 유해광,③ 김창규,(1) 1.2,"(1) 1.0, (6) 5.1",(1-6) 7.2,(1-6) 6.2,(1-3-6) 3.3,-,-,
2013,27,1,10R,④ 주은석,③ 김민길,① 권명호,(4) 1.9,"(4) 1.1, (3) 2.7",(4-3) 8.8,(3-4) 6.1,(1-3-4) 2.7,-,-,
2013,27,1,11R,④ 정민수,⑥ 문주엽,③ 김영민,(4) 2.2,"(4) 1.3, (6) 1.9",(4-6) 4.4,(4-6) 3.2,(3-4-6) 21.8,-,-,
2013,27,1,12R,④ 이택근,② 한종석,③ 어선규,(4) 4.8,"(4) 2.4, (2) 6.9",(4-2) 59.0,(2-4) 26.4,(2-3-4) 12.0,-,-,
2013,27,1,13R,③ 최재원,⑥ 신동길,⑤ 구본수,(3) 8.0,"(3) 1.6, (6) 3.7",(3-6) 19.7,(3-6) 11.1,(3-5-6) 23.1,-,-,
2013,27,1,14R,③ 최영재,⑤ 안지민,④ 구본협,(3) 1.8,"(3) 1.3, (5) 1.4",(3-5) 3.0,(3-5) 1.9,(3-4-5) 7.3,-,-,
2013,27,1,15R,④ 박석문,① 이주영,⑤ 전정환,(4) 3.2,"(4) 1.3, (1) 1.4",(4-1) 5.4,(1-4) 2.6,(1-4-5) 12.7,-,-,
2013,26,2,01R,⑥ 나병창,③ 박정아,① 김승택,(6) 5.3,"(6) 1.7, (3) 1.3",(6-3) 7.7,(3-6) 1.6,(1-3-6) 2.4,-,-,
2013,26,2,02R,③ 이주영,⑤ 이흥우,① 곽현성,(3) 2.7,"(3) 1.6, (5) 2.6",(3-5) 14.3,(3-5) 8.9,(1-3-5) 4.3,-,-,
2013,26,2,03R,① 우진수,② 전두식,③ 박종덕,(1) 1.6,"(1) 1.2, (2) 6.0",(1-2) 16.4,(1-2) 12.2,(1-2-3) 10.8,-,-,
2013,26,2,04R,① 이동준,② 권오현,⑥ 김계영,(1) 1.6,"(1) 1.1, (2) 4.8",(1-2) 11.1,(1-2) 9.2,(1-2-6) 3.6,-,-,
2013,26,2,05R,③ 김현철,② 원용관,① 이응석,(3) 2.0,"(3) 1.2, (2) 2.0",(3-2) 6.6,(2-3) 3.8,(1-2-3) 3.1,-,-,
2013,26,2,06R,① 김효년,② 장수영,⑤ 이장호,(1) 1.5,"(1) 1.2, (2) 1.5",(1-2) 2.2,(1-2) 1.7,(1-2-5) 4.5,-,-,
2013,26,2,07R,④ 공상희,⑥ 한 진,⑤ 박규순,(4) 18.9,"(4) 5.7, (6) 1.9",(4-6) 81.6,(4-6) 34.3,(4-5-6) 78.4,-,-,
2013,26,2,08R,② 황이태,① 황만주,④ 구현구,(2) 6.0,"(2) 2.7, (1) 2.2",(2-1) 18.8,(1-2) 7.6,(1-2-4) 9.2,-,-,
2013,26,2,09R,② 김종민,③ 손지영,⑤ 배혜민,(2) 1.4,"(2) 1.3, (3) 1.2",(2-3) 2.0,(2-3) 1.6,(2-3-5) 1.5,-,-,
2013,26,2,10R,② 나병창,⑤ 곽현성,① 김종목,(2) 1.7,"(2) 1.1, (5) 2.0",(2-5) 4.7,(2-5) 3.5,(1-2-5) 2.7,-,-,
2013,26,2,11R,① 김민천,⑥ 박정아,④ 고일수,(1) 1.4,"(1) 1.3, (6) 1.9",(1-6) 4.6,(1-6) 2.8,(1-4-6) 5.8,-,-,
2013,26,2,12R,⑥ 김효년,③ 주은석,④ 박진서,(6) 3.7,"(6) 1.8, (3) 1.6",(6-3) 7.6,(3-6) 3.7,(3-4-6) 34.6,-,-,
2013,26,2,13R,② 길현태,⑥ 오세준,③ 김세원,(2) 1.2,"(2) 1.2, (6) 2.5",(2-6) 5.1,(2-6) 3.9,(2-3-6) 6.6,-,-,
2013,26,2,14R,② 한 진,③ 이장호,⑤ 이응석,(2) 1.4,"(2) 1.1, (3) 2.0",(2-3) 3.8,(2-3) 2.6,(2-3-5) 2.5,-,-,
2013,26,2,15R,② 김계영,① 배혜민,⑤ 여현창,(2) 1.7,"(2) 1.3, (1) 1.3",(2-1) 3.9,(1-2) 2.0,(1-2-5) 1.8,-,-,
2013,26,1,01R,① 김신오,③ 장수영,② 김응선,(1) 2.3,"(1) 1.1, (3) 1.9",(1-3) 7.0,(1-3) 4.3,(1-2-3) 13.5,-,-,
2013,26,1,02R,③ 이동준,④ 배혜민,⑥ 우진수,(3) 2.0,"(3) 1.0, (4) 1.4",(3-4) 3.5,(3-4) 1.8,(3-4-6) 2.5,-,-,
2013,26,1,03R,③ 김계영,② 손근성,⑤ 이지수,(3) 1.7,"(3) 1.1, (2) 3.4",(3-2) 10.6,(2-3) 8.5,(2-3-5) 49.6,-,-,
2013,26,1,04R,① 송종해,② 고일수,④ 이응석,(1) 5.0,"(1) 2.1, (2) 1.2",(1-2) 15.1,(1-2) 5.5,(1-2-4) 4.0,-,-,
2013,26,1,05R,⑤ 김종목,② 이흥우,① 여현창,(5) 22.5,"(5) 5.2, (2) 4.1",(5-2) 143.9,(2-5) 57.1,(1-2-5) 12.9,-,-,
2013,26,1,06R,⑤ 손지영,① 이주영,③ 한 진,(5) 2.2,"(5) 1.4, (1) 1.8",(5-1) 6.3,(1-5) 3.9,(1-3-5) 2.3,-,-,
2013,26,1,07R,① 박정아,⑤ 길현태,⑥ 황이태,(1) 1.9,"(1) 1.3, (5) 1.8",(1-5) 3.7,(1-5) 2.3,(1-5-6) 6.0,-,-,
2013,26,1,08R,① 김현철,⑥ 장수영,② 임태경,(1) 1.3,"(1) 1.2, (6) 1.9",(1-6) 4.6,(1-6) 3.5,(1-2-6) 12.1,-,-,
2013,26,1,09R,③ 김효년,② 김세원,⑤ 손근성,(3) 1.3,"(3) 1.2, (2) 3.0",(3-2) 5.3,(2-3) 4.4,(2-3-5) 7.0,-,-,
2013,26,1,10R,⑤ 임인섭,③ 오세준,⑥ 황만주,(5) 8.0,"(5) 5.5, (3) 1.6",(5-3) 34.6,(3-5) 9.4,(3-5-6) 22.6,-,-,
2013,26,1,11R,⑥ 주은석,③ 김민천,④ 곽현성,(6) 6.5,"(6) 1.9, (3) 1.3",(6-3) 10.6,(3-6) 3.0,(3-4-6) 2.3,-,-,
2013,26,1,12R,⑥ 김종민,⑤ 한 운,① 공상희,(6) 1.8,"(6) 1.0, (5) 8.8",(6-5) 16.5,(5-6) 13.3,(1-5-6) 14.3,-,-,④
2013,26,1,13R,⑤ 김현철,③ 길현태,② 김동경,(5) 3.9,"(5) 1.5, (3) 1.0",(5-3) 6.6,(3-5) 1.8,(2-3-5) 5.9,-,-,
2013,26,1,14R,② 손지영,⑥ 원용관,① 구현구,(2) 1.6,"(2) 1.1, (6) 3.5",(2-6) 9.7,(2-6) 7.6,(1-2-6) 12.3,-,-,
2013,26,1,15R,① 김정구,⑥ 임태경,③ 김종목,(1) 1.8,"(1) 1.7, (6) 17.5",(1-6) 65.8,(1-6) 45.1,(1-3-6) 26.8,-,-,
2013,25,2,01R,⑥ 이종한,⑤ 한 진,③ 이미나,(6) 20.8,"(6) 8.2, (5) 1.1",(6-5) 60.8,(5-6) 12.6,(3-5-6) 4.3,-,-,
2013,25,2,02R,⑤ 이승일,④ 유해광,① 권오현,(5) 1.6,"(5) 1.1, (4) 5.8",(5-4) 15.2,(4-5) 11.9,(1-4-5) 10.2,-,-,
2013,25,2,03R,④ 김영욱,③ 김신오,⑥ 권명호,(4) 7.1,"(4) 1.5, (3) 3.6",(4-3) 35.7,(3-4) 14.7,(3-4-6) 36.9,-,-,
2013,25,2,04R,② 서화모,④ 주은석,③ 김선필,(2) 1.2,"(2) 1.1, (4) 2.4",(2-4) 2.7,(2-4) 2.2,(2-3-4) 10.5,-,-,
2013,25,2,05R,③ 사재준,① 나병창,④ 박정아,(3) 13.5,"(3) 7.2, (1) 2.4",(3-1) 59.3,(1-3) 21.3,(1-3-4) 17.4,-,-,
2013,25,2,06R,④ 김현철,③ 신동길,① 우진수,(4) 3.3,"(4) 1.8, (3) 2.4",(4-3) 17.0,(3-4) 8.5,(1-3-4) 5.8,-,-,
2013,25,2,07R,⑤ 김국흠,③ 이택근,① 김민천,(5) 14.3,"(5) 2.5, (3) 2.1",(5-3) 39.3,(3-5) 12.3,(1-3-5) 7.2,-,-,
2013,25,2,08R,④ 안지민,⑥ 한종석,② 김재윤,(4) 2.8,"(4) 1.0, (6) 8.3",(4-6) 17.5,(4-6) 16.4,(2-4-6) 15.7,-,-,
2013,25,2,09R,④ 이재학,① 김종희,⑤ 김기한,(4) 2.5,"(4) 1.2, (1) 3.5",(4-1) 12.6,(1-4) 10.0,(1-4-5) 13.8,-,-,
2013,25,2,10R,③ 배혜민,① 신동열,④ 정종훈,(3) 1.6,"(3) 1.1, (1) 2.0",(3-1) 4.7,(1-3) 3.4,(1-3-4) 4.3,-,-,
2013,25,2,11R,③ 김민길,① 이승일,⑤ 신동길,(3) 14.7,"(3) 3.0, (1) 1.1",(3-1) 27.9,(1-3) 5.8,(1-3-5) 10.2,-,-,
2013,25,2,12R,⑤ 진석현,③ 문주엽,④ 서지혜,(5) 9.8,"(5) 2.9, (3) 2.7",(5-3) 35.3,(3-5) 17.2,(3-4-5) 39.2,-,-,
2013,25,2,13R,④ 김민천,② 박재경,① 안지민,(4) 4.0,"(4) 1.9, (2) 2.4",(4-2) 29.3,(2-4) 18.6,(1-2-4) 5.7,-,-,
2013,25,2,14R,⑤ 이태희,② 길현태,⑥ 손지영,(5) 13.0,"(5) 4.8, (2) 1.4",(5-2) 46.1,(2-5) 12.9,(2-5-6) 37.6,-,-,
2013,25,2,15R,② 이재학,④ 나병창,⑥ 배혜민,(2) 1.8,"(2) 1.0, (4) 3.2",(2-4) 5.7,(2-4) 4.4,(2-4-6) 6.7,-,-,
2013,25,1,01R,① 김민길,⑥ 이재학,⑤ 서지혜,(1) 1.6,"(1) 1.5, (6) 1.3",(1-6) 3.4,(1-6) 2.0,(1-5-6) 3.0,-,-,
2013,25,1,02R,② 정민수,⑤ 나병창,④ 신동열,(2) 1.3,"(2) 1.1, (5) 3.5",(2-5) 4.5,(2-5) 4.0,(2-4-5) 17.4,-,-,
2013,25,1,03R,① 신동길,② 배혜민,⑥ 권오현,(1) 3.7,"(1) 2.0, (2) 1.6",(1-2) 7.9,(1-2) 3.5,(1-2-6) 17.5,-,-,
2013,25,1,04R,② 김민천,⑥ 이태희,① 김종목,(2) 2.1,"(2) 1.4, (6) 1.6",(2-6) 5.1,(2-6) 3.0,(1-2-6) 6.0,-,-,
2013,25,1,05R,⑥ 최영재,③ 진석현,② 김신오,(6) 5.9,"(6) 2.0, (3) 1.4",(6-3) 19.5,(3-6) 8.0,(2-3-6) 14.5,-,-,
2013,25,1,06R,① 전정환,④ 박재경,② 한 진,(1) 18.7,"(1) 6.7, (4) 7.7",(1-4) 187.0,(1-4) 81.8,(1-2-4) 37.4,-,-,
2013,25,1,07R,③ 오세준,① 손지영,⑥ 이택근,(3) 16.7,"(3) 6.2, (1) 1.0",(3-1) 40.6,(1-3) 8.5,(1-3-6) 23.4,-,-,
2013,25,1,08R,① 이미나,④ 강지환,③ 정종훈,(1) 1.5,"(1) 1.2, (4) 6.7",(1-4) 18.6,(1-4) 12.6,(1-3-4) 16.6,-,-,
2013,25,1,09R,① 길현태,⑥ 이용세,③ 김국흠,(1) 1.2,"(1) 1.1, (6) 2.0",(1-6) 4.5,(1-6) 3.7,(1-3-6) 4.3,-,-,
2013,25,1,10R,③ 박민수,④ 서화모,⑤ 윤동오,(3) 8.6,"(3) 3.2, (4) 1.1",(3-4) 19.5,(3-4) 6.0,(3-4-5) 19.5,-,-,
2013,25,1,11R,③ 최재원,① 김영욱,⑤ 최광성,(3) 3.5,"(3) 1.9, (1) 1.5",(3-1) 8.7,(1-3) 3.7,(1-3-5) 16.3,-,-,
2013,25,1,12R,③ 안지민,① 이태희,⑥ 한 진,(3) 5.7,"(3) 2.6, (1) 1.8",(3-1) 15.4,(1-3) 6.1,(1-3-6) 10.5,-,-,
2013,25,1,13R,② 이승일,① 문주엽,⑤ 정민수,(2) 1.8,"(2) 1.2, (1) 2.6",(2-1) 10.7,(1-2) 7.2,(1-2-5) 6.1,-,-,
2013,25,1,14R,① 최영재,③ 이용세,④ 손지영,(1) 1.6,"(1) 1.5, (3) 2.0",(1-3) 4.7,(1-3) 3.1,(1-3-4) 3.6,-,-,
2013,25,1,15R,④ 길현태,③ 손제민,⑥ 박정아,(4) 1.7,"(4) 1.1, (3) 2.0",(4-3) 5.7,(3-4) 3.3,(3-4-6) 5.4,-,-,
2013,24,2,01R,③ 정민수,④ 최광성,⑥ 이창규,(3) 1.7,"(3) 1.2, (4) 5.8",(3-4) 8.1,(3-4) 6.6,(3-4-6) 8.1,-,-,
2013,24,2,02R,① 박정아,⑥ 어선규,② 최영재,(1) 1.6,"(1) 1.1, (6) 4.6",(1-6) 10.5,(1-6) 7.3,(1-2-6) 4.7,-,-,
2013,24,2,03R,⑤ 이재학,① 유석현,② 이용세,(5) 1.5,"(5) 1.0, (1) 3.9",(5-1) 8.0,(1-5) 4.7,(1-2-5) 7.1,-,-,
2013,24,2,04R,② 박종덕,⑤ 김영욱,④ 윤영근,(2) 5.5,"(2) 2.2, (5) 2.4",(2-5) 22.4,(2-5) 12.8,(2-4-5) 24.8,-,-,
2013,24,2,05R,② 이태희,④ 오세준,⑤ 박설희,(2) 2.6,"(2) 1.5, (4) 9.6",(2-4) 38.9,(2-4) 30.1,(2-4-5) 65.8,-,-,
2013,24,2,06R,① 정용진,⑥ 김국흠,⑤ 서화모,(1) 1.5,"(1) 1.1, (6) 3.9",(1-6) 12.6,(1-6) 9.9,(1-5-6) 3.9,-,-,
2013,24,2,07R,① 안지민,② 이응석,③ 신동열,(1) 1.2,"(1) 1.2, (2) 2.0",(1-2) 3.3,(1-2) 2.4,(1-2-3) 6.1,-,-,
2013,24,2,08R,① 정주현,⑤ 정민수,⑥ 최영재,(1) 1.8,"(1) 1.6, (5) 3.1",(1-5) 5.6,(1-5) 3.7,(1-5-6) 7.0,-,-,
2013,24,2,09R,① 이택근,④ 조성인,③ 우진수,(1) 2.0,"(1) 1.5, (4) 3.3",(1-4) 9.0,(1-4) 7.1,(1-3-4) 10.2,-,-,
2013,24,2,10R,① 한 진,② 어선규,⑥ 김창규,(1) 1.4,"(1) 1.1, (2) 1.7",(1-2) 2.7,(1-2) 2.1,(1-2-6) 8.0,-,-,
2013,24,2,11R,② 이창규,⑥ 신동길,③ 김영욱,(2) 2.9,"(2) 1.6, (6) 4.1",(2-6) 23.2,(2-6) 15.2,(2-3-6) 8.9,-,-,
2013,24,2,12R,① 이종인,② 오세준,⑥ 박종덕,(1) 4.9,([]) 1.0,(1-2) 18.0,(1-2) 7.1,(1-2-6) 5.1,-,-,③ ⑤
2013,24,2,13R,② 손지영,④ 이승일,⑤ 유석현,(2) 2.0,"(2) 1.2, (4) 1.3",(2-4) 2.8,(2-4) 1.5,(2-4-5) 5.4,-,-,
2013,24,2,14R,② 서화모,⑤ 사재준,③ 경상수,(2) 1.5,"(2) 1.2, (5) 1.6",(2-5) 3.0,(2-5) 2.1,(2-3-5) 1.9,-,-,
2013,24,2,15R,① 박재경,⑥ 김승택,② 김기한,(1) 3.8,"(1) 1.6, (6) 3.6",(1-6) 23.6,(1-6) 15.3,(1-2-6) 10.0,-,-,
2013,24,1,01R,① 권현기,③ 이지수,⑥ 오세준,(1) 1.4,"(1) 1.0, (3) 2.6",(1-3) 3.8,(1-3) 2.8,(1-3-6) 6.0,-,-,
2013,24,1,02R,⑤ 정주현,② 서지혜,④ 홍기철,(5) 2.5,"(5) 1.3, (2) 1.2",(5-2) 4.0,(2-5) 1.9,(2-4-5) 2.6,-,-,
2013,24,1,03R,③ 박정아,② 김영욱,⑤ 이태희,(3) 2.9,"(3) 1.7, (2) 1.2",(3-2) 6.9,(2-3) 3.0,(2-3-5) 2.6,-,-,
2013,24,1,04R,⑤ 한 진,② 조현귀,⑥ 전두식,(5) 1.7,"(5) 1.2, (2) 1.4",(5-2) 3.0,(2-5) 1.7,(2-5-6) 4.3,-,-,
2013,24,1,05R,① 이승일,⑤ 최재원,④ 이창규,(1) 1.2,"(1) 1.0, (5) 4.9",(1-5) 6.1,(1-5) 5.3,(1-4-5) 4.3,-,-,
2013,24,1,06R,⑤ 이택근,① 이흥우,④ 김기한,(5) 8.3,"(5) 3.3, (1) 11.1",(5-1) 79.5,(1-5) 55.5,(1-4-5) 63.8,-,-,
2013,24,1,07R,① 김국흠,④ 최영재,③ 이응석,(1) 2.3,"(1) 1.8, (4) 1.4",(1-4) 5.7,(1-4) 3.3,(1-3-4) 5.6,-,-,
2013,24,1,08R,③ 손지영,④ 사재준,⑥ 서지혜,(3) 1.6,"(3) 1.1, (4) 1.4",(3-4) 2.8,(3-4) 1.9,(3-4-6) 3.1,-,-,
2013,24,1,09R,① 정민수,③ 박재경,⑤ 권현기,(1) 2.3,"(1) 1.4, (3) 1.6",(1-3) 4.9,(1-3) 2.9,(1-3-5) 2.9,-,-,
2013,24,1,10R,② 경상수,④ 어선규,⑤ 신동열,(2) 1.7,"(2) 1.1, (4) 2.5",(2-4) 5.7,(2-4) 3.8,(2-4-5) 4.5,-,-,⑥
2013,24,1,11R,③ 서화모,① 박설희,⑤ 김재윤,(3) 1.2,"(3) 1.0, (1) 2.6",(3-1) 4.0,(1-3) 3.1,(1-3-5) 3.9,-,-,
2013,24,1,12R,③ 윤영일,① 이재학,④ 김영욱,(3) 8.1,"(3) 2.5, (1) 1.0",(3-1) 18.0,(1-3) 4.9,(1-3-4) 3.7,-,-,
2013,24,1,13R,⑤ 안지민,③ 한 진,① 장수영,(5) 5.5,"(5) 1.7, (3) 1.0",(5-3) 7.0,(3-5) 1.8,(1-3-5) 1.9,-,-,
2013,24,1,14R,③ 이태희,⑤ 박석문,④ 김국흠,(3) 2.0,"(3) 1.6, (5) 3.0",(3-5) 7.5,(3-5) 5.4,(3-4-5) 4.3,-,-,
2013,24,1,15R,② 김정민,⑤ 이승일,③ 정용진,(2) 5.7,"(2) 2.3, (5) 1.1",(2-5) 12.2,(2-5) 3.8,(2-3-5) 1.9,-,-,
2013,23,2,01R,⑤ 박재경,① 김재윤,③ 김정민,(5) 16.5,"(5) 2.3, (1) 1.2",(5-1) 34.4,(1-5) 10.3,(1-3-5) 11.6,-,-,
2013,23,2,02R,③ 김정구,② 강근중,④ 이재학,(3) 2.0,"(3) 1.3, (2) 2.4",(3-2) 25.2,(2-3) 14.6,(2-3-4) 5.6,-,-,
2013,23,2,03R,③ 권명호,⑥ 서화모,⑤ 최영재,(3) 1.9,"(3) 1.1, (6) 3.1",(3-6) 8.0,(3-6) 6.2,(3-5-6) 5.0,-,-,
2013,23,2,04R,④ 안지민,⑤ 우진수,② 문주엽,(4) 1.7,"(4) 1.2, (5) 1.4",(4-5) 4.8,(4-5) 2.8,(2-4-5) 4.4,-,-,
2013,23,2,05R,⑥ 이승일,② 이종인,④ 구본수,(6) 1.7,"(6) 1.1, (2) 2.7",(6-2) 6.5,(2-6) 4.8,(2-4-6) 15.0,-,-,
2013,23,2,06R,⑤ 김민길,① 이경원,② 이택근,(5) 2.1,"(5) 1.4, (1) 1.6",(5-1) 6.1,(1-5) 2.8,(1-2-5) 4.3,-,-,
2013,23,2,07R,③ 정훈민,④ 이용세,⑤ 곽현성,(3) 50.5,"(3) 11.3, (4) 1.0",(3-4) 88.6,(3-4) 18.9,(3-4-5) 12.7,-,-,
2013,23,2,08R,⑥ 권일혁,③ 주은석,① 정종훈,(6) 18.0,"(6) 4.1, (3) 1.4",(6-3) 65.9,(3-6) 15.9,(1-3-6) 7.5,-,-,
2013,23,2,09R,② 전정환,① 서화모,⑥ 이태희,(2) 17.7,"(2) 5.6, (1) 1.2",(2-1) 37.9,(1-2) 11.0,(1-2-6) 15.5,-,-,
2013,23,2,10R,③ 길현태,⑥ 안지민,④ 신현경,(3) 1.4,"(3) 1.2, (6) 2.0",(3-6) 4.6,(3-6) 3.5,(3-4-6) 22.8,-,-,
2013,23,2,11R,③ 서지혜,② 이재학,⑤ 권명호,(3) 6.3,"(3) 2.3, (2) 1.1",(3-2) 10.5,(2-3) 2.7,(2-3-5) 3.2,-,-,
2013,23,2,12R,③ 조현귀,② 우진수,④ 이종인,(3) 5.1,"(3) 1.5, (2) 1.0",(3-2) 8.3,(2-3) 1.9,(2-3-4) 5.4,-,-,
2013,23,2,13R,⑤ 김종희,③ 윤동오,④ 김효년,(5) 11.0,"(5) 2.0, (3) 6.3",(5-3) 81.9,(3-5) 45.4,(3-4-5) 7.8,-,-,
2013,23,2,14R,① 김민길,② 김강현,③ 이승일,(1) 2.3,"(1) 1.2, (2) 5.6",(1-2) 20.7,(1-2) 13.8,(1-2-3) 5.2,-,-,
2013,23,2,15R,⑤ 장수영,① 김명진,② 이태희,(5) 9.9,"(5) 2.2, (1) 1.5",(5-1) 28.7,(1-5) 11.4,(1-2-5) 2.7,-,-,④
2013,23,1,01R,⑥ 김효년,① 이지수,⑤ 이종인,(6) 2.3,"(6) 1.2, (1) 1.9",(6-1) 5.4,(1-6) 3.4,(1-5-6) 9.3,-,-,
2013,23,1,02R,④ 이승일,① 조성인,② 안지민,(4) 2.6,"(4) 1.5, (1) 10.8",(4-1) 35.3,(1-4) 27.4,(1-2-4) 7.5,-,-,
2013,23,1,03R,① 김정구,⑤ 조현귀,⑥ 김영민,(1) 1.4,"(1) 1.4, (5) 2.5",(1-5) 6.2,(1-5) 4.5,(1-5-6) 9.5,-,-,
2013,23,1,04R,② 길현태,① 송종해,⑤ 원용관,(2) 1.2,"(2) 1.1, (1) 2.8",(2-1) 3.9,(1-2) 2.8,(1-2-5) 7.1,-,-,
2013,23,1,05R,① 이용세,④ 황이태,⑤ 유해광,(1) 1.3,"(1) 1.1, (4) 2.6",(1-4) 3.8,(1-4) 2.9,(1-4-5) 6.3,-,-,
2013,23,1,06R,③ 김재윤,⑥ 우진수,⑤ 서지혜,(3) 2.0,"(3) 1.8, (6) 2.5",(3-6) 8.7,(3-6) 5.8,(3-5-6) 3.9,-,-,
2013,23,1,07R,⑤ 서화모,① 서 휘,④ 장수영,(5) 6.2,"(5) 2.2, (1) 1.7",(5-1) 16.9,(1-5) 6.4,(1-4-5) 12.2,-,-,
2013,23,1,08R,① 손제민,③ 이미나,⑥ 김종희,(1) 1.3,"(1) 1.0, (3) 4.6",(1-3) 4.5,(1-3) 3.8,(1-3-6) 3.3,-,-,
2013,23,1,09R,① 최영재,③ 이종인,⑤ 조성인,(1) 1.8,"(1) 1.2, (3) 5.4",(1-3) 15.3,(1-3) 12.0,(1-3-5) 43.5,-,-,
2013,23,1,10R,① 김효년,② 박재경,⑤ 정현욱,(1) 1.2,"(1) 1.0, (2) 3.5",(1-2) 5.3,(1-2) 4.3,(1-2-5) 32.7,-,-,
2013,23,1,11R,② 이승일,⑥ 김정구,③ 곽현성,(2) 1.6,"(2) 1.4, (6) 2.7",(2-6) 5.6,(2-6) 4.4,(2-3-6) 2.9,-,-,
2013,23,1,12R,① 조현귀,③ 문주엽,⑥ 이택근,(1) 1.5,"(1) 1.1, (3) 2.0",(1-3) 3.9,(1-3) 2.6,(1-3-6) 4.7,-,-,
2013,23,1,13R,③ 김민길,② 권명호,④ 이태희,(3) 2.4,"(3) 1.4, (2) 1.8",(3-2) 6.0,(2-3) 2.9,(2-3-4) 2.2,-,-,
2013,23,1,14R,① 우진수,④ 길현태,② 서화모,(1) 2.4,"(1) 1.4, (4) 1.8",(1-4) 5.1,(1-4) 2.4,(1-2-4) 1.8,-,-,
2013,23,1,15R,③ 이재학,⑤ 이용세,④ 권일혁,(3) 2.0,"(3) 1.3, (5) 1.6",(3-5) 4.8,(3-5) 3.4,(3-4-5) 9.6,-,-,
2013,22,2,01R,③ 김영욱,⑤ 정용진,⑥ 한 운,(3) 4.4,"(3) 1.8, (5) 1.2",(3-5) 8.3,(3-5) 3.9,(3-5-6) 10.1,-,-,
2013,22,2,02R,① 김기한,② 김신오,③ 윤영근,(1) 3.8,"(1) 1.5, (2) 5.0",(1-2) 25.4,(1-2) 15.5,(1-2-3) 12.2,-,-,
2013,22,2,03R,① 박민수,⑥ 강지환,② 강창효,(1) 1.8,"(1) 1.3, (6) 5.6",(1-6) 11.0,(1-6) 8.1,(1-2-6) 8.8,-,-,
2013,22,2,04R,④ 한 진,② 권오현,① 유근영,(4) 1.5,"(4) 1.1, (2) 1.9",(4-2) 3.6,(2-4) 2.8,(1-2-4) 6.8,-,-,
2013,22,2,05R,④ 윤영일,⑤ 이경섭,③ 안성훈,(4) 15.2,"(4) 4.7, (5) 2.2",(4-5) 47.0,(4-5) 22.7,(3-4-5) 48.2,-,-,
2013,22,2,06R,② 손제민,③ 안지민,⑥ 나병창,(2) 1.4,"(2) 1.1, (3) 1.5",(2-3) 2.1,(2-3) 1.7,(2-3-6) 2.3,-,-,
2013,22,2,07R,② 심상철,③ 고일수,⑤ 진석현,(2) 1.3,"(2) 1.2, (3) 2.6",(2-3) 4.6,(2-3) 4.2,(2-3-5) 2.8,-,-,
2013,22,2,08R,④ 여현창,⑥ 구현구,② 권현기,(4) 2.0,"(4) 1.2, (6) 5.7",(4-6) 10.0,(4-6) 8.0,(2-4-6) 18.7,-,-,
2013,22,2,09R,③ 박정아,⑤ 김태규,⑥ 최재원,(3) 1.7,"(3) 1.3, (5) 1.8",(3-5) 5.6,(3-5) 4.4,(3-5-6) 5.5,-,-,
2013,22,2,10R,① 정용진,② 정주현,⑤ 김신오,(1) 1.4,"(1) 1.0, (2) 2.3",(1-2) 3.2,(1-2) 2.4,(1-2-5) 3.4,-,-,
2013,22,2,11R,④ 손지영,⑤ 김기한,① 곽현성,(4) 7.2,"(4) 3.0, (5) 1.8",(4-5) 21.3,(4-5) 7.8,(1-4-5) 12.3,-,-,
2013,22,2,12R,⑥ 박민수,② 박광혁,① 정민수,(6) 3.7,"(6) 1.6, (2) 1.1",(6-2) 12.5,(2-6) 5.4,(1-2-6) 2.2,-,-,
2013,22,2,13R,② 진석현,④ 주은석,③ 김도환,(2) 2.7,"(2) 1.4, (4) 1.4",(2-4) 4.6,(2-4) 2.1,(2-3-4) 11.8,-,-,
2013,22,2,14R,② 한 진,① 나병창,③ 박준호,(2) 1.5,"(2) 1.1, (1) 1.6",(2-1) 3.2,(1-2) 1.7,(1-2-3) 3.3,-,-,
2013,22,2,15R,⑥ 신승지,④ 손제민,① 최재원,(6) 15.1,"(6) 6.8, (4) 1.4",(6-4) 61.6,(4-6) 9.5,(1-4-6) 5.5,-,-,
2013,22,1,01R,③ 김동민,⑤ 박정아,① 박종덕,(3) 3.0,"(3) 1.5, (5) 1.2",(3-5) 3.9,(3-5) 1.7,(1-3-5) 1.8,-,-,
2013,22,1,02R,⑤ 정주현,⑥ 한 진,② 안지민,(5) 23.0,"(5) 3.1, (6) 1.3",(5-6) 30.1,(5-6) 9.3,(2-5-6) 3.2,-,-,
